iter	RMSE
4315	0.06839342106
4316	0.06838913938
4317	0.06837884226
4318	0.06836838556
4319	0.06836477905
4320	0.06835849569
4321	0.06835107418
4322	0.06834822704
4323	0.06833775264
4324	0.06833542282
4325	0.06833306942
4326	0.06832962998
4327	0.06832631184
4328	0.06831872939
4329	0.06831013392
4330	0.0683018748
4331	0.0682974854
4332	0.06829024786
4333	0.06828089333
4334	0.06827243261
4335	0.068264589
4336	0.06825803484
4337	0.06824952584
4338	0.06824258329
4339	0.06823942333
4340	0.06822937142
4341	0.06822462294
4342	0.06821438417
4343	0.06820954842
4344	0.06820440643
4345	0.06819802857
4346	0.06818666126
4347	0.06817853344
4348	0.06817171988
4349	0.06816308882
4350	0.06815437962
4351	0.06814601469
4352	0.06813755079
4353	0.06813194246
4354	0.06812504789
4355	0.06811485369
4356	0.06810936587
4357	0.06809838155
4358	0.06808929792
4359	0.06808414197
4360	0.06807786059
4361	0.06806892971
4362	0.06805956587
4363	0.06804976104
4364	0.06804028888
4365	0.06803590513
4366	0.06803296072
4367	0.0680238287
4368	0.06801228777
4369	0.06800632576
4370	0.06799638614
4371	0.06799077087
4372	0.06798573905
4373	0.06797935547
4374	0.06797395315
4375	0.0679673593
4376	0.06795727614
4377	0.06794852183
4378	0.0679375623
4379	0.06792900524
4380	0.06792270792
4381	0.06791176872
4382	0.06790328006
4383	0.06789771991
4384	0.06788871434
4385	0.06787950219
4386	0.0678759808
4387	0.06786513719
4388	0.06786212333
4389	0.06785349863
4390	0.06784483718
4391	0.06784016256
4392	0.06782950362
4393	0.06782158813
4394	0.06781582938
4395	0.0678093729
4396	0.06780126809
4397	0.06779494435
4398	0.06778825111
4399	0.0677782623
4400	0.06776895165
4401	0.0677598405
4402	0.06774950481
4403	0.06774079497
4404	0.06773191531
4405	0.06772347632
4406	0.06771722289
4407	0.06770845816
4408	0.06770050256
4409	0.06769001279
4410	0.06767974769
4411	0.06767056549
4412	0.06766188074
4413	0.06765515942
4414	0.06764665538
4415	0.06763800183
4416	0.06762957315
4417	0.06762413306
4418	0.06761419775
4419	0.06760720104
4420	0.06759769872
4421	0.06759361406
4422	0.06758662815
4423	0.06757739953
4424	0.06756900369
4425	0.06756212715
4426	0.06755844841
4427	0.06754830982
4428	0.06753999445
4429	0.06753181827
4430	0.06752900272
4431	0.06752219871
4432	0.06751099072
4433	0.0675045567
4434	0.06749462063
4435	0.06748634663
4436	0.06748174158
4437	0.06747155688
4438	0.06746525091
4439	0.06745783862
4440	0.06744965841
4441	0.0674419378
4442	0.06743551953
4443	0.06742879611
4444	0.06742142296
4445	0.06741853132
4446	0.06741253391
4447	0.06740931573
4448	0.06740357881
4449	0.06739892972
4450	0.06739080886
4451	0.06738103894
4452	0.06737152563
4453	0.06736717147
4454	0.06736508427
4455	0.06735717858
4456	0.06735028861
4457	0.06734210119
4458	0.06733526297
4459	0.06733066823
4460	0.06732321815
4461	0.06731680551
4462	0.06730538647
4463	0.06729648634
4464	0.06728637219
4465	0.06727942424
4466	0.06727279508
4467	0.06726887753
4468	0.06726101974
4469	0.06725814808
4470	0.06725383747
4471	0.0672448685
4472	0.06723785621
4473	0.06722782075
4474	0.06722628708
4475	0.06721904445
4476	0.06721432519
4477	0.06720510233
4478	0.06719828009
4479	0.06718887591
4480	0.06718500781
4481	0.0671834546
4482	0.06717702475
4483	0.06716984952
4484	0.06716360162
4485	0.06715661086
4486	0.06715122557
4487	0.067142052
4488	0.06713690132
4489	0.06712742118
4490	0.06712513187
4491	0.06711889045
4492	0.0671100238
4493	0.06710256248
4494	0.06709196612
4495	0.06708260401
4496	0.06707483121
4497	0.0670686725
4498	0.06706507821
4499	0.06705744507
4500	0.06704676269
4501	0.06703847177
4502	0.06703081002
4503	0.06702306003
4504	0.06701947354
4505	0.06700952982
4506	0.06700417208
4507	0.06699965625
4508	0.0669951681
4509	0.06698920878
4510	0.06698073776
4511	0.06697230167
4512	0.0669645934
4513	0.06695726684
4514	0.06695147956
4515	0.06694985127
4516	0.06694058227
4517	0.0669377742
4518	0.06693020763
4519	0.06692086807
4520	0.06691585213
4521	0.0669104552
4522	0.06690602665
4523	0.06689988448
4524	0.06689070873
4525	0.06687903285
4526	0.06687255925
4527	0.06686724323
4528	0.06686048078
4529	0.06685437822
4530	0.06684468199
4531	0.06683705593
4532	0.06683272143
4533	0.06682713075
4534	0.06682135088
4535	0.06681456388
4536	0.06681285851
4537	0.0668019852
4538	0.06679658742
4539	0.06678987404
4540	0.06678375315
4541	0.06677559991
4542	0.06676877495
4543	0.06676344628
4544	0.06675425319
4545	0.06674749255
4546	0.06674101468
4547	0.06673328842
4548	0.06672651856
4549	0.06672080812
4550	0.06671623517
4551	0.06670993242
4552	0.06670291115
4553	0.06669350635
4554	0.06668740172
4555	0.06667834314
4556	0.06667142489
4557	0.06666150142
4558	0.06665546614
4559	0.066648269
4560	0.06664288349
4561	0.06663683863
4562	0.06662952308
4563	0.0666203638
4564	0.06661224531
4565	0.06660456788
4566	0.06660304674
4567	0.06659281739
4568	0.06658548184
4569	0.06657694596
4570	0.06657022152
4571	0.06656294518
4572	0.06655754844
4573	0.06654885732
4574	0.06654061348
4575	0.06653024098
4576	0.06652354932
4577	0.06651715793
4578	0.06651340426
4579	0.06650742532
4580	0.06649987591
4581	0.066491503
4582	0.06648976115
4583	0.066479711
4584	0.06647019367
4585	0.06646808992
4586	0.066460887
4587	0.06645305119
4588	0.06644868353
4589	0.06644367415
4590	0.06643791379
4591	0.06642930468
4592	0.06642264009
4593	0.06641617984
4594	0.06640680181
4595	0.06640010153
4596	0.0663951091
4597	0.06638645205
4598	0.06638182495
4599	0.06637282217
4600	0.06636750959
4601	0.06636046202
4602	0.06635214279
4603	0.06634326325
4604	0.06633629564
4605	0.06632713479
4606	0.06632501287
4607	0.06632137255
4608	0.06631160662
4609	0.06630514482
4610	0.0663017871
4611	0.0662945041
4612	0.06628642661
4613	0.06627913565
4614	0.066272581
4615	0.06626709594
4616	0.06625964084
4617	0.06625160767
4618	0.0662441846
4619	0.06623668303
4620	0.0662293214
4621	0.06622232959
4622	0.06621662478
4623	0.06620799485
4624	0.06620029931
4625	0.06619292615
4626	0.06618606228
4627	0.0661788608
4628	0.06617035938
4629	0.06616311968
4630	0.06615649508
4631	0.06614811736
4632	0.06614225494
4633	0.06613495463
4634	0.0661240962
4635	0.06611380011
4636	0.06610686249
4637	0.06609941709
4638	0.06609089521
4639	0.06608421049
4640	0.06607533459
4641	0.06606889304
4642	0.06606332957
4643	0.06605687795
4644	0.06604878834
4645	0.06604483493
4646	0.06603889729
4647	0.06603155308
4648	0.06602761864
4649	0.06602020573
4650	0.06601226527
4651	0.06600714519
4652	0.06599987946
4653	0.06599130348
4654	0.06598171187
4655	0.06597491641
4656	0.06596934706
4657	0.06596300545
4658	0.06595852344
4659	0.06594915171
4660	0.0659428711
4661	0.06593625175
4662	0.06592873323
4663	0.06592556296
4664	0.06591506371
4665	0.06590933698
4666	0.0659046598
4667	0.06589944502
4668	0.06589371849
4669	0.06588652876
4670	0.06587729367
4671	0.06587130364
4672	0.06586538289
4673	0.0658575393
4674	0.06585025526
4675	0.06584256687
4676	0.06583326968
4677	0.0658269299
4678	0.06582418699
4679	0.06581611277
4680	0.06580890288
4681	0.06580228102
4682	0.06579187956
4683	0.06578350849
4684	0.0657774611
4685	0.06577029791
4686	0.06576665212
4687	0.06576205837
4688	0.06575589579
4689	0.06574581557
4690	0.06573604513
4691	0.06572735856
4692	0.06572221497
4693	0.06571552583
4694	0.0657070096
4695	0.06570006123
4696	0.06569252403
4697	0.06568594609
4698	0.06568215269
4699	0.06567355847
4700	0.06566476143
4701	0.06565271851
4702	0.06564858951
4703	0.06564119657
4704	0.06563684047
4705	0.0656284581
4706	0.06561830803
4707	0.06561390319
4708	0.06560648487
4709	0.06559702154
4710	0.06558858259
4711	0.06558414871
4712	0.06557851605
4713	0.06557289043
4714	0.06556297986
4715	0.06555622358
4716	0.0655511889
4717	0.06554069422
4718	0.06553426975
4719	0.0655275309
4720	0.06552053801
4721	0.06551697249
4722	0.06550764665
4723	0.06549986329
4724	0.06549281448
4725	0.06548811119
4726	0.06548054666
4727	0.06547637615
4728	0.06546833539
4729	0.06545801599
4730	0.0654480401
4731	0.06544369258
4732	0.06544012523
4733	0.06543293692
4734	0.06542645815
4735	0.0654203677
4736	0.06541550752
4737	0.06541221491
4738	0.06540399082
4739	0.06539517429
4740	0.0653880598
4741	0.06538191409
4742	0.06537749853
4743	0.06537056174
4744	0.06536618249
4745	0.06535828088
4746	0.06535582256
4747	0.06535029879
4748	0.06534884834
4749	0.06533982474
4750	0.06533109491
4751	0.06532261397
4752	0.06531559045
4753	0.06530640645
4754	0.06530025754
4755	0.06529740834
4756	0.06529145443
4757	0.06528656961
4758	0.06528358731
4759	0.06527687326
4760	0.06527450552
4761	0.06526267724
4762	0.06525324796
4763	0.0652452505
4764	0.06523683459
4765	0.06522757072
4766	0.06521922647
4767	0.0652126474
4768	0.06520653055
4769	0.0651995568
4770	0.0651904606
4771	0.06518477513
4772	0.06517569899
4773	0.06516398653
4774	0.06515745513
4775	0.06514996976
4776	0.06514250844
4777	0.06513697793
4778	0.06513251496
4779	0.06512710568
4780	0.06512167712
4781	0.06511402207
4782	0.06510695827
4783	0.06510175862
4784	0.06509632484
4785	0.06509071392
4786	0.06508564569
4787	0.0650773348
4788	0.06506874417
4789	0.06506196119
4790	0.06505709617
4791	0.06505052332
4792	0.06504477671
4793	0.06503750732
4794	0.06502892094
4795	0.06501959472
4796	0.06501215386
4797	0.06500432317
4798	0.06499618882
4799	0.06498938985
4800	0.06498228633
4801	0.06497830502
4802	0.06497689239
4803	0.06497050347
4804	0.06496376851
4805	0.06495412132
4806	0.06494644807
4807	0.06493938156
4808	0.06493536022
4809	0.06492605221
4810	0.06491845987
4811	0.0649091343
4812	0.06490487499
4813	0.06489988433
4814	0.06489804449
4815	0.06489204073
4816	0.06488657966
4817	0.06488155329
4818	0.06487243032
4819	0.06485661931
4820	0.06485337487
4821	0.06484608449
4822	0.06483714022
4823	0.06483535048
4824	0.06483336625
4825	0.06482732141
4826	0.06482395923
4827	0.0648178712
4828	0.06481473974
4829	0.06480781728
4830	0.06480637206
4831	0.06479718059
4832	0.06478808138
4833	0.0647822677
4834	0.06477225614
4835	0.06476764937
4836	0.06476091735
4837	0.06475487523
4838	0.06474929446
4839	0.06474366687
4840	0.06473714863
4841	0.06472912679
4842	0.06472781273
4843	0.06472055642
4844	0.06471108909
4845	0.06470567993
4846	0.06470244203
4847	0.06469447063
4848	0.0646864633
4849	0.06468011835
4850	0.06467113775
4851	0.06466538751
4852	0.06466161276
4853	0.06465423567
4854	0.06464776432
4855	0.06464354669
4856	0.06464010522
4857	0.06463143468
4858	0.06462273922
4859	0.06461779177
4860	0.06461199648
4861	0.06460354654
4862	0.06459404631
4863	0.06458990463
4864	0.06458382453
4865	0.06457487193
4866	0.06457286342
4867	0.06456679181
4868	0.06456165693
4869	0.06454765311
4870	0.06454039996
4871	0.0645335428
4872	0.06452894932
4873	0.06452085224
4874	0.06451374409
4875	0.06450954748
4876	0.06450060958
4877	0.0644959147
4878	0.06448838723
4879	0.06448111348
4880	0.06447203312
4881	0.06446501673
4882	0.06445678851
4883	0.06445541976
4884	0.06445148735
4885	0.0644410749
4886	0.06443419466
4887	0.06442640178
4888	0.06442150525
4889	0.06441834784
4890	0.06441284009
4891	0.06440868337
4892	0.06440576052
4893	0.06440048321
4894	0.06439402946
4895	0.06438800884
4896	0.06438060558
4897	0.06437255985
4898	0.06436934319
4899	0.06436449689
4900	0.06435975735
4901	0.06435205879
4902	0.06434596394
4903	0.0643406638
4904	0.06433930433
4905	0.0643355044
4906	0.06433178531
4907	0.06432935449
4908	0.06432258066
4909	0.06431551387
4910	0.06430702956
4911	0.0642998552
4912	0.06429509867
4913	0.06428776357
4914	0.06428062436
4915	0.06427494754
4916	0.06426804149
4917	0.064258651
4918	0.06424924716
4919	0.06424376515
4920	0.0642379336
4921	0.06422982739
4922	0.064222653
4923	0.06421615001
4924	0.06421010797
4925	0.06420608074
4926	0.06419812702
4927	0.0641903971
4928	0.06418400446
4929	0.06417486074
4930	0.0641681814
4931	0.06416115471
4932	0.06415801597
4933	0.06415422493
4934	0.06414624381
4935	0.06413857374
4936	0.06413461982
4937	0.06412678149
4938	0.06411714028
4939	0.06410948207
4940	0.06410385308
4941	0.06409635894
4942	0.0640927937
4943	0.06408509848
4944	0.06408139325
4945	0.0640746085
4946	0.06406830262
4947	0.06406384463
4948	0.06405819557
4949	0.06405239407
4950	0.0640488821
4951	0.06404317332
4952	0.06403504372
4953	0.06403232226
4954	0.06402578145
4955	0.06402117564
4956	0.06401634859
4957	0.06401409614
4958	0.06400737726
4959	0.06400328466
4960	0.06399733728
4961	0.06398820666
4962	0.06398343192
4963	0.06397626381
4964	0.06397210758
4965	0.06396494579
4966	0.06395525874
4967	0.06394816883
4968	0.06394100351
4969	0.06393395758
4970	0.06392498533
4971	0.06391904043
4972	0.06391208057
4973	0.06391074959
4974	0.0639060216
4975	0.06389870969
4976	0.06389216277
4977	0.06388213934
4978	0.06387287367
4979	0.06386617759
4980	0.06386006055
4981	0.06385347695
4982	0.0638474096
4983	0.06384360507
4984	0.06383993271
4985	0.06383281383
4986	0.06382753773
4987	0.06382260018
4988	0.06381405951
4989	0.06380545887
4990	0.06379673254
4991	0.06379280798
4992	0.0637855421
4993	0.06378008007
4994	0.06377371538
4995	0.06376780581
4996	0.06376233851
4997	0.06376098908
4998	0.06375533515
4999	0.06374860718
5000	0.0637423106
5001	0.06373447414
5002	0.06372747251
5003	0.06372352306
5004	0.06371358925
5005	0.06370630437
5006	0.06369672769
5007	0.06369100127
5008	0.06368254887
5009	0.0636812282
5010	0.06367414167
5011	0.06366522907
5012	0.06365922069
5013	0.06365133926
5014	0.06364516669
5015	0.06363583762
5016	0.06363188031
5017	0.06362794942
5018	0.06362035097
5019	0.06361377687
5020	0.06360953128
5021	0.06360201255
5022	0.06359459342
5023	0.06358953234
5024	0.06358437905
5025	0.0635791772
5026	0.06357152055
5027	0.06356472277
5028	0.06355673516
5029	0.06354963681
5030	0.06354551642
5031	0.06353949845
5032	0.06353094766
5033	0.06352408478
5034	0.06351725906
5035	0.06351290594
5036	0.06350525071
5037	0.06349695315
5038	0.06349082037
5039	0.06348530879
5040	0.06348104503
5041	0.06347746835
5042	0.06347057494
5043	0.0634655042
5044	0.06345424911
5045	0.06344680565
5046	0.06343941661
5047	0.06343096047
5048	0.06342357995
5049	0.06341466597
5050	0.06340918478
5051	0.06340269907
5052	0.0633972698
5053	0.06339093583
5054	0.06338958938
5055	0.06338190215
5056	0.06337329765
5057	0.06337050652
5058	0.06336574015
5059	0.06335846417
5060	0.06335051167
5061	0.06334325983
5062	0.06333572219
5063	0.06333440294
5064	0.0633282664
5065	0.06332242508
5066	0.06331293931
5067	0.06330686869
5068	0.0632997595
5069	0.06329345077
5070	0.06329022599
5071	0.06328606491
5072	0.06328078706
5073	0.06327258121
5074	0.06326454512
5075	0.06326048055
5076	0.06325491246
5077	0.06324756308
5078	0.06324078852
5079	0.06323595309
5080	0.06322923022
5081	0.06322123246
5082	0.06321710238
5083	0.06321101595
5084	0.06320917636
5085	0.06320242404
5086	0.06319592416
5087	0.06318142311
5088	0.06317314698
5089	0.06316847086
5090	0.06316472252
5091	0.06315617982
5092	0.0631548721
5093	0.0631477296
5094	0.0631433075
5095	0.06313846371
5096	0.06313058263
5097	0.06312545529
5098	0.06311860042
5099	0.06311644365
5100	0.06310956786
5101	0.06310209368
5102	0.06310079658
5103	0.0630959933
5104	0.06309117886
5105	0.0630823931
5106	0.06307856483
5107	0.06307371421
5108	0.06306426701
5109	0.06306119662
5110	0.06305528405
5111	0.06305193041
5112	0.0630457946
5113	0.06303908827
5114	0.06303577461
5115	0.06302914544
5116	0.06302534183
5117	0.06301888206
5118	0.06301375188
5119	0.06300724582
5120	0.06300025616
5121	0.06299494745
5122	0.06298887656
5123	0.06298270383
5124	0.06297503281
5125	0.06296892495
5126	0.06296150056
5127	0.06295381682
5128	0.06294597095
5129	0.06294010726
5130	0.06293659134
5131	0.06293112683
5132	0.06292266364
5133	0.06291830072
5134	0.06291240196
5135	0.06290638976
5136	0.06290347287
5137	0.06289622669
5138	0.06288828961
5139	0.06288307564
5140	0.06287420444
5141	0.06286436384
5142	0.06285699206
5143	0.06284969978
5144	0.06284397283
5145	0.06284218682
5146	0.06283497912
5147	0.0628283564
5148	0.06282251414
5149	0.06281526747
5150	0.06281079588
5151	0.0628061228
5152	0.06279816345
5153	0.0627910622
5154	0.06278649717
5155	0.06278008974
5156	0.06277257668
5157	0.06276588896
5158	0.06276136478
5159	0.06275624719
5160	0.06275186813
5161	0.06274504921
5162	0.06274067731
5163	0.06273630546
5164	0.06273405229
5165	0.06272480242
5166	0.06271744655
5167	0.06271347093
5168	0.06270713309
5169	0.06270083576
5170	0.06269422123
5171	0.06268857711
5172	0.06268510739
5173	0.06267836857
5174	0.0626728278
5175	0.06266693114
5176	0.06265961581
5177	0.06265178746
5178	0.06264454151
5179	0.06263815303
5180	0.0626368792
5181	0.06263070761
5182	0.06261744495
5183	0.062613183
5184	0.06260688332
5185	0.06260271699
5186	0.06259421211
5187	0.06259008448
5188	0.06258079482
5189	0.06257953676
5190	0.06257439007
5191	0.06256618642
5192	0.06255864984
5193	0.06255014458
5194	0.062546387
5195	0.06254045077
5196	0.06253666429
5197	0.06253041422
5198	0.06252321087
5199	0.06251553519
5200	0.06251090697
5201	0.06250569034
5202	0.06249763795
5203	0.06248945575
5204	0.06248306403
5205	0.06248180623
5206	0.06247527132
5207	0.06247206581
5208	0.06246491752
5209	0.06246307735
5210	0.06245532696
5211	0.06245407184
5212	0.06244865254
5213	0.0624445637
5214	0.06243801124
5215	0.06243124879
5216	0.06242552364
5217	0.06241772932
5218	0.0624118438
5219	0.06240730146
5220	0.06240140715
5221	0.06239501466
5222	0.06239164269
5223	0.06238372006
5224	0.06237456171
5225	0.06236894765
5226	0.06236539976
5227	0.06236006671
5228	0.06235074395
5229	0.06234398288
5230	0.06233528599
5231	0.06232770738
5232	0.06231987895
5233	0.06231138328
5234	0.06230712647
5235	0.06229879624
5236	0.06229347989
5237	0.06228974611
5238	0.06228006706
5239	0.06227047478
5240	0.0622632383
5241	0.06225727747
5242	0.06224881381
5243	0.06224406579
5244	0.06223822472
5245	0.06223509131
5246	0.06222886068
5247	0.06222322824
5248	0.06221826921
5249	0.06221702297
5250	0.06221022743
5251	0.06220307232
5252	0.06219757281
5253	0.06219186193
5254	0.06218859149
5255	0.06218465984
5256	0.06218053515
5257	0.06217461514
5258	0.06216871612
5259	0.06216347715
5260	0.0621570242
5261	0.06215312135
5262	0.06214885322
5263	0.06214153136
5264	0.06213289764
5265	0.06212776836
5266	0.0621239264
5267	0.06211736203
5268	0.06210839563
5269	0.06210447609
5270	0.06209696483
5271	0.06209246852
5272	0.06208927236
5273	0.0620822719
5274	0.0620757898
5275	0.06206783613
5276	0.0620606219
5277	0.06205469421
5278	0.06205341391
5279	0.06204565005
5280	0.06204441736
5281	0.06203865544
5282	0.06202966735
5283	0.0620188574
5284	0.06201495905
5285	0.06201323776
5286	0.06200804494
5287	0.06200233671
5288	0.06199959127
5289	0.06199130559
5290	0.06198019755
5291	0.06197376521
5292	0.06196873004
5293	0.0619675066
5294	0.06196489571
5295	0.0619579681
5296	0.0619532756
5297	0.06194885333
5298	0.06194183235
5299	0.06193501002
5300	0.06192756992
5301	0.06191956859
5302	0.06191286264
5303	0.0619093791
5304	0.06189844078
5305	0.06189091992
5306	0.06188724394
5307	0.06188118635
5308	0.06187997095
5309	0.06187249666
5310	0.0618681667
5311	0.06186697639
5312	0.06186311772
5313	0.06185590378
5314	0.06184887411
5315	0.06184201651
5316	0.06183460634
5317	0.06182919986
5318	0.06182303239
5319	0.06181927942
5320	0.06181527563
5321	0.06180618688
5322	0.06180045206
5323	0.06179350016
5324	0.06178949179
5325	0.06178298095
5326	0.06177440933
5327	0.06177170786
5328	0.06176721358
5329	0.06176572485
5330	0.0617598951
5331	0.06175297562
5332	0.06174510844
5333	0.06173772532
5334	0.06172917708
5335	0.06172535027
5336	0.06172262109
5337	0.06171699207
5338	0.06171194604
5339	0.06170693591
5340	0.06170275112
5341	0.06169579919
5342	0.06168948396
5343	0.06168177656
5344	0.06167602411
5345	0.06166985001
5346	0.06166383504
5347	0.06165653241
5348	0.06165130569
5349	0.06164762992
5350	0.0616425239
5351	0.06163763032
5352	0.0616288472
5353	0.06162067576
5354	0.06161366077
5355	0.06160844562
5356	0.06160341056
5357	0.0615998425
5358	0.06159062558
5359	0.06158482849
5360	0.06157930486
5361	0.06157394727
5362	0.06156773871
5363	0.06155833701
5364	0.06155281208
5365	0.0615465645
5366	0.0615424127
5367	0.06153368474
5368	0.06152687032
5369	0.06152087918
5370	0.06151480099
5371	0.06150884156
5372	0.06150341189
5373	0.06149327119
5374	0.06148674273
5375	0.06147985195
5376	0.0614786641
5377	0.06147316769
5378	0.06146886383
5379	0.06146247274
5380	0.06145810748
5381	0.06145062099
5382	0.0614460931
5383	0.06143918054
5384	0.06143288356
5385	0.06142547926
5386	0.0614205303
5387	0.06141692867
5388	0.06141135848
5389	0.0614101737
5390	0.06140723323
5391	0.06139998489
5392	0.06139648227
5393	0.06138969928
5394	0.06138471589
5395	0.06138150465
5396	0.06137440997
5397	0.06137027229
5398	0.0613665975
5399	0.06136032845
5400	0.0613544044
5401	0.06134812284
5402	0.06134269063
5403	0.06133651479
5404	0.06132875192
5405	0.06132008499
5406	0.06131638057
5407	0.06131145026
5408	0.06130295318
5409	0.06129723559
5410	0.06128806423
5411	0.06128215262
5412	0.0612757784
5413	0.06126995818
5414	0.06126163047
5415	0.06125654958
5416	0.06124953195
5417	0.06124625615
5418	0.0612404278
5419	0.06123510708
5420	0.06123026968
5421	0.06122420424
5422	0.06121530574
5423	0.06120911716
5424	0.0612005392
5425	0.06119210848
5426	0.06118816884
5427	0.06118137348
5428	0.06117523289
5429	0.06116809843
5430	0.0611633065
5431	0.06115610161
5432	0.06114909071
5433	0.06114516999
5434	0.06114157829
5435	0.06113078193
5436	0.06112398296
5437	0.06112047298
5438	0.0611150477
5439	0.061113356
5440	0.06110701232
5441	0.06110166542
5442	0.06109429147
5443	0.06108543384
5444	0.06108110822
5445	0.06107460368
5446	0.06106780457
5447	0.06106231279
5448	0.06105568769
5449	0.06104804114
5450	0.06104252109
5451	0.061036368
5452	0.06103091062
5453	0.06102407985
5454	0.06101774389
5455	0.06101329773
5456	0.06100563658
5457	0.06099707193
5458	0.06099004178
5459	0.06098197778
5460	0.06097647552
5461	0.06096873574
5462	0.06096425687
5463	0.06095862717
5464	0.06095326038
5465	0.06094577603
5466	0.06094087728
5467	0.06093600234
5468	0.06092876887
5469	0.06092019277
5470	0.06091414696
5471	0.06090852807
5472	0.0609035206
5473	0.0608952482
5474	0.06088918627
5475	0.06088330107
5476	0.0608764995
5477	0.06086853174
5478	0.06086049001
5479	0.0608582855
5480	0.06085370011
5481	0.06084992882
5482	0.06084225017
5483	0.06084050255
5484	0.06083591495
5485	0.06082825284
5486	0.06081943459
5487	0.06081338369
5488	0.06080394065
5489	0.06079351508
5490	0.0607860092
5491	0.06077940253
5492	0.06077190487
5493	0.06076430979
5494	0.06075990355
5495	0.06075765129
5496	0.06075062762
5497	0.06074283777
5498	0.06073621855
5499	0.06073161171
5500	0.06072503573
5501	0.06072007226
5502	0.06071423628
5503	0.06070640522
5504	0.06069966236
5505	0.06069486899
5506	0.06068825305
5507	0.06068238192
5508	0.06067572343
5509	0.06067065995
5510	0.06066566306
5511	0.06065971607
5512	0.06065516498
5513	0.06064911796
5514	0.06064287445
5515	0.06063856133
5516	0.0606316913
5517	0.06063052456
5518	0.06062500362
5519	0.06061773521
5520	0.06061134228
5521	0.06060576776
5522	0.06059906131
5523	0.06059275462
5524	0.06058666171
5525	0.06057888523
5526	0.06057270511
5527	0.06056674624
5528	0.06056227731
5529	0.06055684504
5530	0.06055068401
5531	0.06054485869
5532	0.06054042308
5533	0.06053460947
5534	0.06052837455
5535	0.06052275323
5536	0.06051703776
5537	0.06051380862
5538	0.06051234617
5539	0.06050808885
5540	0.06050693087
5541	0.06050174403
5542	0.06049801512
5543	0.06048960081
5544	0.06048493641
5545	0.06047839231
5546	0.06047353705
5547	0.06046705711
5548	0.06046229843
5549	0.0604567137
5550	0.06045084755
5551	0.06044438543
5552	0.06044020493
5553	0.06043550044
5554	0.06042726433
5555	0.06042094758
5556	0.06041629688
5557	0.06041079229
5558	0.06040271148
5559	0.06039451915
5560	0.06038685282
5561	0.06037925508
5562	0.06037403936
5563	0.06036745791
5564	0.06036080209
5565	0.06035415452
5566	0.06034977576
5567	0.0603486304
5568	0.06034200724
5569	0.0603341005
5570	0.06033118237
5571	0.06032691424
5572	0.06032576641
5573	0.06031911447
5574	0.06031391715
5575	0.06031106811
5576	0.06030648367
5577	0.06030534364
5578	0.06030079073
5579	0.06029713722
5580	0.06029179046
5581	0.0602844606
5582	0.06028332769
5583	0.06027786782
5584	0.06027324881
5585	0.06027003628
5586	0.06026207925
5587	0.060256787
5588	0.06025037664
5589	0.06024405397
5590	0.06023939525
5591	0.06023572293
5592	0.06022895519
5593	0.06022364623
5594	0.06021831947
5595	0.06021274487
5596	0.06020617712
5597	0.0602025395
5598	0.06019705815
5599	0.06018691413
5600	0.06018518048
5601	0.06018126392
5602	0.06017712291
5603	0.06017559729
5604	0.06016801335
5605	0.06016118752
5606	0.06015780164
5607	0.06015161314
5608	0.06014539596
5609	0.06014012944
5610	0.06013149272
5611	0.06012481869
5612	0.06011944935
5613	0.06011265107
5614	0.06010940502
5615	0.06010225859
5616	0.06009969285
5617	0.06009222419
5618	0.06008578088
5619	0.06008138653
5620	0.06007708915
5621	0.06007114679
5622	0.06006645198
5623	0.06006019327
5624	0.06005419917
5625	0.06004881655
5626	0.06004209959
5627	0.06004098231
5628	0.06003617276
5629	0.06002984379
5630	0.06002545095
5631	0.06002180877
5632	0.06001773678
5633	0.06000957231
5634	0.06000528137
5635	0.06000015824
5636	0.05999271081
5637	0.05998533792
5638	0.05997873741
5639	0.05997144945
5640	0.05996782788
5641	0.05996262082
5642	0.05995722653
5643	0.05995067431
5644	0.05994913264
5645	0.05994364281
5646	0.05993642681
5647	0.05993260247
5648	0.05992707118
5649	0.05992201607
5650	0.05990875522
5651	0.05990105868
5652	0.05989627908
5653	0.05989014904
5654	0.05988339258
5655	0.05987702026
5656	0.05987590806
5657	0.0598700784
5658	0.05986417968
5659	0.05985737154
5660	0.05985627901
5661	0.05985076022
5662	0.05984495634
5663	0.05984002217
5664	0.05983769806
5665	0.05983236592
5666	0.05982797325
5667	0.05981954431
5668	0.05981386313
5669	0.05980684382
5670	0.05980325127
5671	0.05979430079
5672	0.0597909157
5673	0.0597843918
5674	0.05977681387
5675	0.05976892147
5676	0.0597623849
5677	0.05975741275
5678	0.05975092226
5679	0.05974718638
5680	0.05973907126
5681	0.05973334316
5682	0.0597266809
5683	0.05972166148
5684	0.05971376647
5685	0.05971213072
5686	0.05970341321
5687	0.05969860263
5688	0.05969184481
5689	0.0596872805
5690	0.05968165052
5691	0.059677686
5692	0.05967143589
5693	0.05966528597
5694	0.05965749843
5695	0.05965233654
5696	0.0596440633
5697	0.05963974598
5698	0.05963546429
5699	0.05963009004
5700	0.05962495631
5701	0.05961916882
5702	0.05961511048
5703	0.05961086834
5704	0.05960482206
5705	0.05959897466
5706	0.05959259643
5707	0.05958774469
5708	0.05958003264
5709	0.05957893581
5710	0.05957265125
5711	0.05956699992
5712	0.059562711
5713	0.05955474754
5714	0.0595495891
